rot	tilt	psi
131.2853	129.4511	169.2303
-168.1183	16.9524	128.7258
-114.1588	55.6752	9.7638
15.7371	73.6505	117.7654
-85.0633	90.6667	-105.2215
76.5538	96.5417	85.9519
-112.1943	29.3952	-118.1256
58.2215	62.8544	48.7094
54.0519	60.3331	-129.0713
-173.3442	102.3933	118.0135
175.6618	72.7833	163.5919
178.0567	75.3251	-17.1169
-141.0168	36.9256	-47.3216
78.5774	75.9402	-117.4732
126.9733	65.8115	50.1316
125.1315	65.2499	-130.5118
-57.7896	159.26	12.5831
-5.7291	32.0362	74.7752
-12.3411	33.3101	-99.1295
-173.8537	88.3406	-111.8851
8.0901	110.4509	-91.2541
98.8297	148.6299	64.9557
14.683	101.6662	30.1613
-168.0896	41.3941	-170.3863
-32.5062	67.6256	136.6133
92.6181	127.7423	50.8308
121.3068	57.3381	30.3624
130.7724	76.4583	34.9565
-56.3436	96.4352	-171.9017
8.7394	61.8391	132.1512
-156.054	68.3307	21.4833
-175.0123	128.2246	-35.7498
-171.9023	125.31	147.5195
-164.438	43.9628	40.4214
-165.7219	43.0461	-137.2411
-2.0894	120.9017	51.2523
129.9	40.4391	72.4566
125.4746	37.3953	-98.4708
-88.5137	139.0577	-158.2478
103.4206	134.6636	5.6117
101.1104	132.7102	-178.123
-65.5893	29.9942	-102.6659
3.4224	109.9606	-110.2733
62.9114	70.6956	173.6095
63.5687	72.5892	-5.1912
160.4183	43.6334	22.0259
29.4356	91.808	154.3926
7.3688	100.5127	126.8007
55.105	85.35	-159.0857
93.7472	96.3184	-108.6531
100.0117	96.3981	68.562
108.0585	52.0735	-159.4453
-101.6212	40.305	99.2655
-2.9933	59.5558	135.4755
84.6019	119.2682	-98.1078
-178.7106	109.2032	-160.9725
-82.7522	123.5155	161.2659
-84.9456	126.9009	-18.5924
-111.1529	94.6021	75.003
62.9951	139.7649	84.9494
29.9835	126.5126	27.4153
75.0345	82.7655	-145.2653
-58.1311	122.9857	141.2992
19.4189	167.114	-24.3104
-174.7707	107.0105	2.3567
-96.2189	29.9508	-3.2042
-36.3472	119.9165	11.1132
-36.852	117.3166	-169.1286
-17.4833	101.3954	100.265
132.831	155.6268	-11.6663
59.1925	48.14	-31.915
-58.7418	67.0961	95.1549
-139.1309	67.6156	118.1982
15.9255	84.67	32.4843
127.7317	46.6853	-31.48
0.044	41.2147	-14.8787
-2.6347	43.0008	171.147
123.7193	108.9474	-43.9829
-8.6973	53.579	64.8159
-73.1668	82.2591	-54.2225
-63.0912	45.6329	173.7187
-27.8025	98.322	-9.6417
78.199	165.907	109.9794
-169.8664	13.649	-119.5248
-142.6119	26.8261	18.6524
50.8925	119.03	-132.5349
-116.5202	82.7675	-48.4903
12.9858	100.6494	-126.409
13.8939	98.2343	54.4428
-64.7671	115.8012	169.9155
-70.5144	124.0049	3.779
87.9569	81.1645	176.3028
75.4539	122.0356	17.925
-142.7081	116.6882	-21.065
86.2551	89.5303	157.9645
-24.646	106.028	45.3175
-118.4651	28.8174	62.3929
-40.6484	139.3443	149.3421
-37.3326	141.9262	-23.2896
4.7241	133.7686	51.5248
-67.7034	117.0821	-122.7487
-133.3753	55.5489	48.4162
72.6298	96.62	-150.6966
34.1888	101.4614	-49.5324
48.7163	137.2158	-6.0755
-56.0561	103.8868	-179.299
-140.5513	75.7217	-95.48
-105.0487	126.4561	179.2214
-151.3069	89.0258	-30.9768
-9.4526	102.7383	-0.979
-15.3873	89.7683	175.5573
-40.9147	49.086	-166.063
152.7832	31.6725	63.6007
-146.7497	32.7138	-86.3533
28.2939	92.9393	138.9775
27.6474	95.4028	-39.6629
-95.3882	134.3893	85.6327
2.1797	124.0144	-63.855
104.2549	24.5423	-66.8988
152.8952	110.3396	108.0748
-120.6897	66.488	44.4602
142.0356	10.2426	-66.3414
160.6642	11.2992	95.2346
-131.9811	64.6803	-65.8906
1.9028	57.6156	177.4367
73.3038	93.3188	-132.5639
-83.479	55.4097	1.0922
-156.6693	82.9916	61.2608
37.6937	100.7038	6.5276
-32.471	88.8347	-88.101
-2.5803	120.2463	-63.0754
55.6156	28.509	-158.2449
-111.0128	33.7525	-50.7775
-163.4687	45.3307	-78.5413
178.8658	42.6721	-30.9095
131.8118	81.185	175.9298
138.9221	82.0729	-2.0986
-165.89	46.5816	-79.7543
-162.2807	46.2288	97.7564
28.6616	52.5782	-96.5652
18.6704	60.4018	142.6481
8.351	135.2148	151.668
-33.616	82.6705	-156.0504
-28.3065	78.0008	29.0786
176.5796	113.7434	-42.7614
-73.5602	57.9652	13.382
-29.152	52.3192	-63.1147
-62.9322	121.9765	-132.3142
67.6345	64.2617	33.1004
60.6665	61.5673	-142.8457
31.9539	24.9671	147.8406
50.6125	52.3799	-94.6355
67.434	99.5277	-90.9334
-125.279	166.1928	-80.0227
50.7419	83.6238	-89.4843
-12.2957	63.3527	121.0211
-165.8007	68.5481	157.993
-165.7682	71.4967	-23.4248
140.9219	20.9866	43.5856
148.9693	52.3569	40.1623
81.1809	39.443	98.9388
34.2058	102.3823	69.8652
120.6402	98.3409	90.9597
115.8173	99.8508	-90.3977
-64.4993	93.1217	55.083
-71.7801	105.1324	15.3322
56.008	124.0875	120.5161
48.9459	127.184	-62.1958
-146.9583	132.321	85.8127
27.1252	50.2782	-3.9184
-52.1733	71.2233	-56.4943
138.64	74.4259	-32.6164
48.4613	121.903	-123.988
122.2841	46.8082	-69.9333
108.4167	58.2471	-20.2817
108.7748	57.8623	155.9943
-133.0866	70.6478	-121.8686
86.6833	152.1326	166.9942
112.0303	27.9958	54.2607
-150.0014	126.2091	155.6098
-142.5622	130.4498	-22.582
98.6274	27.0728	-78.1655
142.1141	50.3387	46.8797
-169.5626	128.0028	-96.5395
127.5753	71.6963	-158.8223
177.6591	28.6291	91.0205
60.1726	119.071	-52.0941
60.0367	123.9606	160.2193
-1.6052	29.5448	-44.8265
10.4469	23.5181	119.5231
73.0924	65.0052	94.3806
48.191	59.2247	37.2883
40.7339	59.4433	-174.7764
37.823	63.2603	8.9647
130.4035	72.8555	-87.5838
-155.729	44.2315	-54.5915
-173.4307	38.4189	21.5688
-79.3036	84.8317	21.1448
4.1118	101.2253	-142.6119
-83.8701	146.929	95.8114
-113.2046	154.7123	-152.2825
-129.1552	163.6983	49.4209
144.5309	100.9621	59.9777
147.3764	98.9375	-111.2955
127.5586	121.6195	56.1143
132.4993	37.2919	126.307
71.3612	141.948	-18.2664
-133.304	137.6436	47.2928
-136.0232	135.7777	-134.687
-106.8449	144.8082	-21.3425
-113.9927	147.1531	152.9068
95.1547	60.7622	-91.092
-3.4905	79.3159	108.0872
-46.6401	119.3574	140.3496
-145.6455	31.7506	-137.8025
166.3094	57.7925	-113.1448
167.9978	55.0049	64.3778
-44.1922	69.5549	46.9872
143.1787	134.1073	112.3517
-12.6347	151.061	-169.4914
-87.6769	75.9673	-160.8818
-134.2338	138.1823	-137.7921
77.833	131.0029	36.8669
81.446	125.2367	-139.9595
9.5035	85.9278	-154.2802
11.9999	87.9707	24.1801
-67.8906	84.0131	86.1072
-174.1275	32.449	141.0672
-12.8531	82.9736	-20.6425
-171.2035	102.1762	38.8055
64.7207	80.0663	-110.793
67.9216	83.1365	66.5698
58.9109	118.6981	-87.3173
64.2237	120.9096	94.7003
119.6594	36.1124	82.1268
-172.7887	73.4824	24.2076
30.8181	84.2052	4.1081
-146.2949	105.1492	61.1497
50.4881	99.8499	173.2341
135.226	80.1371	149.141
148.578	96.0196	-81.6996
157.1387	97.452	94.0695
52.8085	65.5837	-92.3913
20.5992	125.8342	-100.9134
-175.8824	34.7169	-91.3656
101.0533	98.7845	-110.5266
103.2417	101.2095	71.26
171.3355	25.8052	-7.8863
39.3077	25.5356	168.5528
123.7298	69.4854	69.6046
-75.6099	119.6508	-64.9019
-73.8363	116.5813	115.1334
150.5434	37.4929	79.1286
149.8139	35.8957	-100.2865
-47.5156	48.0443	-28.1322
16.5458	117.0067	76.1739
12.7472	120.8225	-106.9514
-107.8533	63.4278	-37.6638
-11.0482	87.5542	137.1082
-21.7187	120.7074	-154.5535
-20.4319	123.1081	26.1268
-139.2535	114.5302	-145.7502
-100.1039	20.1806	85.1682
-65.6745	100.5119	-26.9966
-99.3031	55.7915	175.8268
-16.4324	47.7172	-65.5861
73.1953	112.5136	106.9326
-76.0432	37.8924	99.3534
-27.7984	142.3386	176.2689
-171.3637	63.0962	-121.3183
168.9052	18.1068	-86.1268
-40.348	114.9801	85.8087
138.4687	139.4814	-43.5622
142.4699	136.6021	138.0077
-66.0832	137.8233	101.199
-148.814	55.897	92.5491
-37.3867	113.7075	76.4334
-107.0859	7.1753	146.3348
-88.5128	10.484	-52.1492
-150.0838	136.6387	160.5377
-2.8268	100.8384	-56.3543
-3.7594	97.9704	124.978
-126.0594	73.8377	137.8729
28.076	88.0236	-91.2345
-123.1983	12.8131	69.2698
109.4443	83.6222	6.8032
-32.7759	116.9227	161.6679
-117.9088	156.074	-102.0949
56.1522	113.3689	128.2372
-86.531	70.8233	-143.8863
18.9647	83.3349	1.5266
-64.9975	134.4329	39.577
17.1965	42.6977	-102.3408
170.6287	22.053	176.27
165.5595	25.8178	-0.9112
31.6313	73.5052	-112.5381
-43.6297	89.1116	159.9346
-19.1834	72.8639	-104.566
-29.1542	131.9479	156.5498
72.8426	103.8504	-176.6466
60.5721	140.4212	-92.4839
11.7932	39.0545	31.4485
11.1533	55.6886	-53.2336
-51.7873	117.8303	-89.9275
-48.4641	97.0156	148.8697
77.217	42.1849	25.0358
82.9514	40.154	-159.0956
-154.6496	41.2118	27.8838
154.38	39.7002	47.6285
1.7839	81.2746	115.6866
1.498	83.4689	-64.2753
-65.8268	46.67	-133.1355
5.3565	118.7056	-62.0727
-71.104	70.6243	142.2738
36.6063	143.8402	117.6987
-108.7086	116.4133	-141.9386
-72.1254	139.7363	-79.5409
-52.6293	117.1786	-1.0041
-53.9838	115.0344	179.65
25.9459	57.7527	-169.5136
-54.9996	94.2902	121.6272
-99.0227	58.5146	117.1328
92.5731	141.0453	-62.7298
155.0749	28.441	-92.6907
-20.7824	52.5947	-53.0437
109.5968	87.0392	17.2715
-50.0421	106.2872	-80.9254
37.7682	6.5482	179.048
27.7308	9.4769	7.8971
-16.6497	91.9201	151.5473
48.1395	90.0058	-159.5657
-14.5536	55.9935	146.063
-14.5536	55.9935	146.063
39.9079	151.3558	-155.3081
-171.2882	52.6193	172.1247
24.8194	89.8671	130.9533
21.3821	113.2378	148.9318
-89.2252	103.828	116.3521
96.6031	66.6303	-97.6408
39.6789	36.9969	-147.4355
29.6163	14.1861	8.4324
164.1445	92.3114	6.3899
-107.3682	102.3851	-87.6577
-165.5917	119.243	108.9276
-27.9025	57.7664	75.7902
73.5767	85.2871	-102.6217
75.6733	92.2648	101.8115
66.5961	20.0446	127.0177
55.6972	20.7642	-40.1643
111.9	113.8625	90.6439
-101.8354	134.975	-104.7384
21.8278	141.7443	59.6675
54.7264	73.0808	-106.8838
55.8681	75.5646	73.6865
175.2427	59.0365	-82.6468
43.6212	100.8868	145.1973
68.6723	125.8329	31.9211
69.1898	106.3621	152.7996
10.1551	98.1282	59.497
-21.8949	104.1086	-49.4614
-22.3364	97.8087	128.189
20.4348	22.3625	138.8947
117.7149	79.8559	-151.8636
100.3342	75.9741	41.5161
-0.718	63.4772	-42.7082
-5.0251	60.8493	137.393
127.3019	123.199	98.4684
91.8338	146.633	97.528
-179.2558	118.7764	-68.5999
-45.3264	84.0022	24.5271
134.1361	75.6915	-36.1214
9.0669	118.806	-122.9351
106.7316	105.8832	32.1829
-77.9983	97.7976	149.7426
74.5943	104.3253	-33.2272
-35.995	126.5854	-30.9822
153.1141	90.8819	36.3263
153.1141	90.8819	36.3263
58.8844	88.082	156.4891
-91.2557	35.8455	43.6235
-87.9078	29.206	-139.9051
166.4477	49.0611	111.6953
-7.6194	106.8019	45.1936
-8.705	98.2353	-114.6743
-116.3307	55.4474	-159.7018
-121.082	59.1587	36.3039
-7.9492	64.756	168.2528
-111.123	40.1378	18.3678
-109.6951	38.208	-162.1143
158.9326	3.8368	-51.389
26.3855	69.7839	152.1874
23.4627	72.1881	-25.7657
111.1469	34.9233	22.5608
102.4842	34.3899	-151.3234
126.7145	11.7158	-170.4703
-170.6434	17.0862	161.421
18.9136	9.4092	-104.7311
-163.3204	66.9685	108.1565
-170.7116	61.2178	-33.4255
18.5204	135.3534	-27.7323
20.8283	130.9537	151.5606
38.2287	97.229	-150.6249
62.8211	49.2557	162.0733
144.2572	61.4132	-52.1131
-5.7563	102.8203	-115.9121
-39.8825	44.4531	-61.0162
-38.2331	43.2012	116.3874
85.3617	110.8493	-169.0875
43.9707	76.9483	-75.8151
18.2098	69.6448	169.2195
25.7846	71.7737	-62.6842
69.5746	128.5105	-76.0881
-30.0011	81.6329	-95.3149
-159.6872	53.335	42.9829
75.0416	130.6354	-111.1153
-16.2021	72.6595	-128.7319
-16.1942	81.1721	-156.0458
89.6572	20.508	65.4364
-115.8882	115.6124	143.8756
-162.8301	38.0977	99.0484
-23.7915	25.2125	-132.4136
-19.5255	22.5848	48.8389
-142.4916	68.4455	-121.8529
-140.1411	69.9049	57.3114
113.612	43.5277	51.6635
-61.0167	104.7041	-5.8555
-64.4195	101.7015	177.5868
-167.8764	38.7586	-88.7289
-87.0635	53.6678	-125.2107
75.2224	42.6644	-45.1899
-162.8196	117.9632	-154.6344
-159.8686	122.0044	25.8448
-43.2977	20.6758	47.7295
-40.8639	17.4119	-133.923
-168.2476	15.4697	151.2311
114.875	93.1463	20.7183
-87.0788	14.5409	24.5685
16.3132	27.0382	-56.3753
130.7838	130.3045	-86.8703
170.1915	35.4088	89.389
15.656	18.3731	97.7743
-127.8756	37.1581	-86.2495
146.3502	73.9833	-7.046
-121.9215	24.0588	123.4206
5.6717	100.3977	129.5118
-172.8306	98.0903	157.1897
5.1457	124.3774	178.3656
51.6859	22.8238	-39.7448
-70.3758	58.1348	-142.2561
-47.8206	92.4705	82.6816
35.7652	135.8166	58.739
-106.106	39.287	-21.3538
-160.9985	32.921	162.0541
67.9399	174.151	128.4629
-129.3989	27.1057	-73.0595
-123.7304	26.4449	104.6922
73.7881	49.9022	121.6524
39.9885	93.2944	-163.2948
39.7749	95.092	18.0959
31.6024	155.4815	2.6612
-174.8622	79.6209	48.2625
-129.0195	30.0904	29.3814
-115.0315	34.7373	-79.9333
150.6743	76.2142	144.7075
-130.68	47.1164	-65.0098
69.5479	120.6278	-128.1224
113.7622	6.3971	-178.8485
174.1928	50.4566	55.8847
-104.1241	29.9169	-157.4598
23.8912	137.533	113.846
-0.8178	124.1608	-103.1172
126.7068	23.4903	25.7705
90.5043	74.0114	-34.4016
50.0704	86.5617	-74.9476
-149.6775	66.0929	143.8683
158.8201	32.0777	157.2974
23.6316	79.105	-20.6178
-162.3017	62.0798	41.7521
21.6628	114.4886	155.3673
-75.6316	114.3484	-154.2705
41.3818	112.1949	-105.0475
152.1496	32.0574	-173.3535
-66.8122	33.5717	179.205
-131.5499	64.7306	146.1281
-29.8914	98.2906	-114.4901
-1.3616	66.2555	7.1683
150.7339	40.8522	133.9536
-46.8735	74.6774	-176.374
-44.7793	78.3578	4.0167
-14.7495	71.1965	0.2578
-92.0138	73.3833	-40.4457
-163.336	65.5712	-44.1631
76.3907	18.2149	90.9544
63.374	18.9141	-77.717
115.286	85.6005	164.349
52.043	81.5418	8.5642
82.7617	74.2657	-113.2404
-141.8758	139.0491	57.9939
65.3056	109.8362	-7.7508
64.5068	109.1051	170.5963
-47.6253	84.837	177.5209
-9.1473	78.1078	-56.4314
-8.2583	75.9543	116.923
102.2571	98.4104	19.3736
26.1692	59.0568	127.0865
25.9945	63.3681	-52.5843
-38.0425	121.5814	137.7791
-89.1568	47.3991	14.041
-80.1424	80.1071	119.6
104.8204	17.0282	92.7559
3.6647	98.3082	143.6394
-58.6792	88.6048	-148.3161
-120.6591	80.4176	178.5198
-144.9333	43.8775	53.9132
-158.1107	54.6368	-146.318
-157.3011	54.8389	32.4922
-19.7187	105.1585	-158.5756
47.8953	90.8677	33.5713
-75.7754	79.141	-137.4157
-72.9809	80.3629	43.4937
65.2196	124.0225	-168.2913
125.3932	31.752	-29.3148
155.1545	75.8387	160.1554
-42.805	95.028	-62.6474
39.4948	63.4284	107.0936
-122.5272	122.6801	-1.4232
-125.4577	119.6961	179.872
30.5842	42.7449	-138.833
30.5842	42.7449	-138.833
-52.4916	54.442	40.6221
127.1398	51.2569	-137.7137
111.8417	8.8867	102.5627
-157.2883	67.2608	-43.4391
-158.2332	53.6165	41.7459
125.3981	93.8876	133.5632
121.4793	94.208	-46.7135
-38.02	112.5481	166.5206
141.5968	108.282	50.1732
57.5178	106.2712	-104.4078
57.3161	107.3425	72.3056
153.9128	64.0627	-90.4245
38.1299	82.9563	-145.4908
-99.3254	140.5353	-143.1586
-175.0323	88.6762	-164.442
-177.9113	51.2382	133.909
8.4915	32.2949	150.4932
106.8153	24.4339	-165.6081
83.897	24.0626	-56.156
41.6177	130.8042	20.0713
-35.0674	20.2997	-34.0442
-54.2868	83.5466	-131.0874
-48.5545	81.8492	46.9506
158.084	64.5872	133.0783
163.3929	76.9705	-17.7444
-23.1159	165.0256	-10.9673
-171.657	133.8857	-29.4743
-171.7739	129.9662	149.1385
-178.9159	107.5637	7.0043
-57.837	17.9045	-34.7776
-23.7942	48.3883	-118.7491
177.0656	43.4917	158.8823
-175.2225	122.4495	-108.465
-177.6979	119.1144	100.2477
120.4445	80.8536	-142.3703
122.0178	82.982	37.4085
161.8634	82.7894	-140.5203
49.7218	78.3722	-98.4469
53.8445	76.1149	80.0165
-83.5321	113.9015	17.9262
128.5176	32.9134	-109.3891
9.9848	107.4695	23.1439
106.3167	29.0426	-38.152
-79.9987	132.8325	-97.8281
127.4103	21.9627	115.5774
-93.1204	106.0001	-72.416
75.8704	63.3328	11.8299
71.891	61.978	-167.397
57.4824	133.5971	111.7964
-171.8593	65.9587	137.3956
-172.8414	70.0729	-42.2366
-33.7496	76.5143	125.5428
-90.9325	71.5567	66.0961
-163.3506	67.7753	70.4945
1.7978	158.9041	-172.3864
-10.8244	81.8926	40.4239
-151.6518	158.4664	-81.4293
111.5158	93.9176	-177.7782
113.0964	96.1382	1.8612
161.7093	21.5937	-120.4427
140.1568	30.9514	24.1712
-140.3562	48.5121	-146.1279
-77.3932	87.4464	168.4104
107.9653	116.2302	127.2002
48.5038	40.5346	113.3292
-89.6975	65.3	-144.0674
13.8639	63.7395	-141.3713
-72.8987	172.8942	-113.3633
-1.1128	108.7135	45.7875
117.6013	96.3149	9.37
134.4925	72.4227	19.8819
142.9333	62.5024	143.5263
-167.5299	65.3718	-163.5383
-165.3303	70.1356	15.6281
106.0189	111.2917	15.5347
103.0207	106.8258	-173.6932
13.9301	122.7647	-161.3924
-160.0548	51.8499	-161.8451
-133.985	105.562	19.0429
-133.4967	105.0987	-160.8281
143.3055	66.3127	-109.476
56.3638	41.6671	58.8259
28.8918	105.9262	133.4918
161.1985	53.6823	-124.5602
163.7992	55.2564	53.9281
120.3775	90.7015	-84.8344
-161.6745	29.077	-139.431
-156.1339	31.3667	37.1863
-41.0973	88.8437	-123.727
-125.172	111.2195	70.3704
-8.4773	127.8503	-139.286
-4.7079	105.8459	55.6172
178.7733	91.8101	58.4128
-23.5424	128.3146	139.0947
-27.283	128.809	-43.7846
-24.8738	67.4209	-78.242
88.0203	48.1296	-76.4781
-117.827	45.6012	89.7349
-17.8157	118.7988	-25.5986
-13.0909	116.2104	156.3113
110.5586	100.5836	-139.5769
66.2756	76.1161	-61.8642
158.08	73.3215	100.7664
136.9676	145.9035	-55.4943
-138.2193	16.3476	123.6374
-79.9424	99.2857	176.4493
-71.2691	105.8977	-10.211
-64.5615	131.5457	57.8847
-25.0462	68.4043	-168.315
-24.2116	72.3734	12.8118
-73.5657	34.1093	-154.1085
77.2862	148.8112	-87.9665
156.8546	104.4772	-45.3921
130.8745	27.8342	87.8909
-130.2238	20.0351	143.2534
101.8677	26.6638	-149.6005
29.9105	8.4402	-97.1913
28.3928	7.5288	86.5372
133.5605	126.1549	47.2224
19.8337	100.6694	-178.1597
19.8583	103.3067	1.8454
-2.2643	111.1036	-168.0843
-1.8747	113.7132	6.4378
65.9655	129.9775	-124.6579
-143.165	137.2901	174.4453
-170.7198	51.3616	159.4646
110.1504	66.4035	-49.7586
111.242	65.5658	131.2033
20.7536	40.282	50.5591
-140.1388	60.6405	-70.3837
-140.1388	60.6405	-70.3837
171.9173	49.8867	25.7801
169.7283	46.3649	-148.537
-37.2217	126.7364	114.717
23.5179	35.4153	-149.0901
81.4233	110.0048	-63.1162
85.4537	109.2587	119.6454
115.0317	88.6252	-91.0951
150.0488	131.5665	-157.3665
-16.3607	164.2725	-7.8013
-10.5194	160.9624	175.8355
6.9634	43.5522	51.719
-78.3849	115.8995	-121.217
-132.8819	104.0016	-147.611
-60.8598	43.3266	-20.142
-58.6434	39.6531	156.7899
-96.5638	45.0631	-150.8416
-96.5671	46.9059	27.7543
-158.7843	21.4959	-65.0906
-122.1091	69.6173	-95.5014
49.1871	153.7835	-88.9876
60.3032	94.3361	94.9239
-135.2492	28.122	-179.3711
-92.1665	110.6868	-112.2144
-175.7962	110.9229	-140.8817
163.9065	44.5067	-4.6576
-20.0613	9.9318	-19.117
37.9563	154.1321	-21.8236
73.8736	12.1158	-114.8721
167.595	26.6351	-119.308
168.4196	26.8416	63.8806
177.3725	95.5243	-73.2855
-139.7026	49.7842	-166.289
17.0786	108.7264	-121.1051
24.6517	50.5512	22.5325
82.0945	77.5169	83.1988
-141.9362	117.7602	153.9508
-176.1023	59.8853	-10.0005
-23.1819	125.4803	172.2718
-23.1819	125.4803	172.2718
54.1838	80.197	-26.4004
54.0943	75.049	152.8757
-0.0288	72.3022	-91.2609
117.3158	150.2255	79.2622
112.2178	149.5751	-105.1492
173.6718	123.9058	-172.6742
-123.0982	102.9745	85.8202
-12.5858	17.5562	-158.7032
-17.9592	118.2579	-41.3331
86.7818	63.0504	-158.3687
90.034	66.4332	21.8648
-29.22	72.6667	60.8405
-31.619	71.3434	-118.4183
34.3803	102.4257	101.2288
30.3136	104.5566	-79.0367
147.4751	84.5535	-24.1713
40.0368	14.8414	-93.842
163.1898	68.1118	-113.1354
-173.7378	75.0066	70.4987
-77.527	107.5505	-169.1279
-77.5984	111.285	9.4415
133.0631	137.4524	139.9155
140.5571	55.7513	127.6641
-82.341	17.8161	-142.6803
-74.0645	20.2309	30.899
-161.0826	35.3515	-17.926
84.6782	79.3385	-107.6245
-142.2352	97.4625	-169.3385
83.5494	66.3039	102.5404
97.2812	129.0438	59.7124
-60.4509	59.7678	126.6404
-24.1299	44.0556	-58.3415
2.5297	71.3799	-160.8165
-102.3315	126.0992	-5.5293
118.4347	47.524	-126.4173
-174.6226	158.8606	-91.4172
-91.5136	17.2907	13.5158
103.0986	61.7788	-105.2691
-69.8242	144.0178	-138.3976
3.7066	50.711	-42.7894
-175.0649	125.9226	-103.8036
5.3403	74.709	62.6896
-23.0559	19.0238	-1.8059
152.9199	30.8053	120.1745
62.6007	29.2912	-62.8602
145.8692	30.8998	60.277
170.9519	78.2854	103.6599
-131.8293	47.3213	-34.6915
1.2394	123.4915	-138.8979
-162.0073	61.9521	42.1973
51.1834	152.0094	152.5459
-150.6567	156.8437	109.3347
-83.7743	43.0057	-116.8086
177.9884	126.3433	151.3923
177.8939	130.7295	-28.6667
146.7581	87.1154	91.6886
-43.6814	89.4726	136.7778
72.4813	50.661	-169.005
77.1938	48.567	2.3186
-133.3172	54.1255	62.3545
99.5687	34.5072	164.0807
108.9502	59.8442	175.4056
-115.1501	42.4357	151.0154
-117.0408	44.7287	-27.6147
33.7082	162.6965	44.6607
18.6461	158.6341	-144.3407
-160.1336	24.762	-59.5583
155.4416	4.9924	-170.2941
103.1619	108.2727	80.5698
101.85	145.56	-89.0208
91.7532	148.8938	146.2906
169.9297	42.7576	-23.2799
157.5938	49.6504	134.78
131.8022	141.6047	112.4741
-122.246	133.0712	47.227
-108.6813	118.7134	51.5428
-105.724	64.9004	175.8146
-61.4875	138.7416	-142.2766
-78.9316	158.0516	-148.0943
84.5054	157.5424	-68.4927
-92.6353	75.1702	81.8531
15.3165	26.52	-98.6671
83.4109	30.6837	-82.1743
139.0968	37.8394	-92.7458
-139.8306	88.1682	-14.0092
-138.1465	99.5434	123.8733
-55.8234	84.5717	118.091
-63.7511	117.577	-65.4231
151.6182	25.7387	4.9377
-110.5026	114.1716	-131.3511
-110.5959	115.6702	46.7195
167.4794	52.9029	9.9034
166.9679	50.2961	-169.7788
58.3403	23.1958	144.5217
70.5954	58.8414	-144.5085
134.4525	44.0513	26.9463
134.6509	41.9044	-151.7925
-179.7837	89.9771	61.6896
-132.6664	118.8807	-175.0757
126.6636	44.1345	-140.8069
-54.059	96.3085	73.0953
66.3598	6.2901	-45.4932
-86.2189	77.0136	-52.7315
-81.7479	73.2514	125.377
96.9754	20.497	44.0644
-157.0332	73.1118	-19.8085
155.2683	34.2217	62.4886
86.245	142.0675	-52.4608
58.815	97.4609	-93.0351
54.5487	87.7325	41.5751
-86.7799	116.0039	79.052
175.1865	89.2809	39.4669
32.5504	79.419	-98.0726
31.0251	81.5735	87.3929
-144.9366	44.808	117.9569
63.0576	9.7976	-29.6325
152.0482	34.5139	-109.1998
158.8662	6.4384	143.4985
-166.4585	12.7756	-67.6199
-66.2885	150.16	137.6289
-4.2844	102.3675	13.2062
33.3224	81.1875	-108.3054
77.3135	44.9651	-90.9199
14.8428	86.2757	111.2489
156.2795	36.368	-87.6704
-175.2312	103.2995	47.7303
-2.2761	133.297	122.0178
-165.3359	127.1634	-149.4183
-164.1394	130.7375	32.9497
-15.8257	117.5327	-84.5907
-12.3117	119.3404	99.3693
118.2918	43.7369	-90.0954
54.5484	46.1693	-102.1172
165.151	135.2183	-166.8076
-84.6243	165.5184	-163.723
-10.1664	150.2397	30.1881
-47.7673	121.8385	5.5207
-48.2163	120.2548	-172.3499
156.6134	74.7884	29.7653
-138.1923	119.9669	-150.922
71.2643	99.6984	-9.6301
-33.687	33.6086	-160.6887
-25.7881	34.8988	-105.1177
-21.8661	41.0437	68.5014
-60.1359	51.3469	169.9907
-60.1359	51.3469	169.9907
-80.4551	29.7729	88.7151
-50.335	84.8483	-100.455
-38.3261	127.1096	131.4878
79.4048	52.7582	-5.811
80.8336	48.7808	175.0825
-162.8624	92.3752	81.5553
-166.6622	94.9007	-97.6928
-51.774	121.0549	10.6999
-54.6671	118.6624	-170.5263
-76.3141	63.5249	143.1001
-39.8475	163.7845	176.4554
33.7656	163.5057	-58.7984
